Year,Month,Day,Place,Hot.Dogs,MINS,NAME,CONTEST,Qual,Gender,Location
2018,Jul,4,12th,27,10,"Juan ""Hungry Saiyan"" Neave",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2018,Jul,4,14th,25,10,"Gordon ""Hungry"" Hazzard",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2018,Jul,4,15th,24.75,10,George Chiger,Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2018,Jul,4,16th,24,10,Steve Hendry,Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2018,Jul,4,16th,24,10,Pablo Martinez,Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2018,Jul,4,18th,21.5,10,"Erik ""The Red"" Denmark",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2018,Jul,4,18th,21.5,10,"Ronnie ""MegaByte"" Hartman",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2018,Jul,4,20th,21,10,"""Buffalo"" Jim Reeves",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2018,Jul,4,21st,20,10,"Eric ""Badlands"" Booker",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2018,Jul,4,1st,37,10,Miki Sudo,Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2018,Jul,4,2nd,28,10,"Michelle ""Cardboard Shell"" Lesco",Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2018,Jul,4,3rd,25,10,"""The Lovely"" Juliet Lee",Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2018,Jul,4,4th,21,10,"Sarah ""Unstoppable Bab"" Rodriguez",Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2018,Jul,4,5th,19,10,"Larell Marie ""The Real Deal"" Mele",Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2018,Jul,4,6th,14,10,Sophia Devita,Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2018,Jul,4,7th,13,10,"Jingru ""Panda"" Chen",Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2018,Jul,4,8th,12,10,Kassandra Zapata,Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2018,Jul,4,9th,11,10,Katie Prettyman,Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2018,Jul,4,10th,10.5,10,Jocelyn Walker,Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2018,Jul,4,11th,8,10,Tracie Dickerson,Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2018,Jul,4,11th,8,10,Kathryn Tesch,Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2018,Jul,4,11th,8,10,Holly Titus,Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2018,Jul,4,14th,7,10,Brittany Powell,Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2018,Jul,4,15th,6.5,10,Rene Rovtar,Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2018,Jul,4,15th,6.5,10,Brynn Szeles,Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2018,Jul,4,17th,5,10,Kristina Rovtar,Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2018,Jul,4,18th,4,10,Prudence DiBenedetto,Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2018,Jul,4,DQ,26,10,"Sonya ""The Black Widow"" Thomas",Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2018,Jul,4,1st,?,2m,Trevor Cofoil,Nathan's Hot Dog Eating Contest,,,"Fort Worth, TX"
2018,Jul,4,1st,?,?,Sean Giggy,Nathan's Hot Dog Eating Contest ,, media,"Fort Worth, TX"
2018,Jun,24,1st,34,10,Nick Wehry,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Queens, NY"
2018,Jun,24,2nd,28,10,"Brian ""Dud Light"" Dudzinski",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Queens, NY"
2018,Jun,24,3rd,14,10,"Michael ""Big Hoss"" Deitz",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Queens, NY"
2018,Jun,24,4th,13.25,10,"William ""Wild Bill"" Myers",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Queens, NY"
2018,Jun,24,5th,10,10,Oliver Brooks,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Queens, NY"
2018,Jun,24,DQ,?,10,John Sharkey,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Queens, NY"
2018,Jun,24,1st,7,10,Prudence DiBenedetto,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Queens, NY"
2018,Jun,24,2nd,6,10,"Bailey ""Ott Dog"" Ott",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Queens, NY"
2018,Jun,23,1st,21,10,Gideon Oji,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Washington, DC"
2018,Jun,23,2nd,15,10,Gregory Price,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Washington, DC"
2018,Jun,23,3rd,13.5,10,"William ""Wild Bill"" Myers",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Washington, DC"
2018,Jun,23,4th,11,10,Jack Caldwell,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Washington, DC"
2018,Jun,23,5th,7,10,Shawn Redwine,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Washington, DC"
2018,Jun,23,1st,7,10,Brittany Powell,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Washington, DC"
2018,Jun,23,2nd,4,10,Amanda Kulick,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Washington, DC"
2018,Jun,16,1st,72,10,"Joey ""Jaws"" Chestnut",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , exhibition,"Vallejo, CA"
2018,Jun,16,1st,28,10,Steve Hendry,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Vallejo, CA"
2018,Jun,16,1st,21,10,"""Buffalo"" Jim Reeves",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"St. Louis, MO"
2018,Jun,16,2nd,20,10,"Brett ""The Branimal"" Healey",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"St. Louis, MO"
2018,Jun,16,2nd,20,10,"Ryan ""Max Carnage"" Rodacker",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Vallejo, CA"
2018,Jun,16,3rd,19.5,10,Crazy Legs Conti,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"St. Louis, MO"
2018,Jun,16,?,13,10,Jon Davis,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Vallejo, CA"
2018,Jun,16,1st,14.5,10,Katie Prettyman,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Vallejo, CA"
2018,Jun,16,1st,12,10,"Jingru ""Panda"" Chen",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"St. Louis, MO"
2018,Jun,16,2nd,12,10,"Mary ""I Love 'em HOT!"" Bowers",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Vallejo, CA"
2018,Jun,10,1st,30,10,George Chiger,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Norfolk, VA"
2018,Jun,10,2nd,24,10,"Brian ""Dud Light"" Dudzinski",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Norfolk, VA"
2018,Jun,10,3rd,18,10,Crazy Legs Conti,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Norfolk, VA"
2018,Jun,10,?,?,10,"Darrien ""Cheesecurd"" Thomas",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Norfolk, VA"
2018,Jun,10,1st,6,10,Rene Rovtar,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Norfolk, VA"
2018,Jun,3,1st,50,10,Carmen Cincotti,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Lancaster, PA"
2018,Jun,3,2nd,29,10,George Chiger,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Lancaster, PA"
2018,Jun,3,3rd,13,10,"Jack ""Snack Jack"" Diamond",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Lancaster, PA"
2018,Jun,3,4th,11.5,10,"William ""Wild Bill"" Myers",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Lancaster, PA"
2018,Jun,3,5th,7,10,Patrick Ryan,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Lancaster, PA"
2018,Jun,3,6th,4,10,Brett Shepard,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Lancaster, PA"
2018,Jun,3,1st,17.5,10,"Larell Marie ""The Real Deal"" Mele",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Lancaster, PA"
2018,Jun,3,2nd,5,10,Rene Rovtar,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Lancaster, PA"
2018,Jun,3,3rd,4.25,10,Tysheema Holmes,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Lancaster, PA"
2018,Jun,2,1st,45,10,Geoffrey Esper,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Syracuse, NY"
2018,Jun,2,2nd,29,10,George Chiger,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Syracuse, NY"
2018,Jun,2,3rd,22,10,"""Buffalo"" Jim Reeves",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Syracuse, NY"
2018,Jun,2,4th,12,10,"William ""Wild Bill"" Myers",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Syracuse, NY"
2018,Jun,2,5th,11.5,10,Peter Ritter,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Syracuse, NY"
2018,Jun,2,6th,9.25,10,Ryan Laneve,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Syracuse, NY"
2018,Jun,2,7th,8,10,Donald Sadeckas,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Syracuse, NY"
2018,Jun,2,8th,5.75,10,Tyler Holmes,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Syracuse, NY"
2018,Jun,2,9th,4,10,Thomas Gaines,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Syracuse, NY"
2018,Jun,2,1st,6.5,10,Kristina Rovtar,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Syracuse, NY"
2018,Jun,2,2nd,4.5,10,Elaine Holmes,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Syracuse, NY"
2018,May,26,1st,27,10,"Adrian ""The Rabbit"" Morgan",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Arlington, TX"
2018,May,26,2nd,20,10,"""Big Eater Mike"" Michael Whities",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Arlington, TX"
2018,May,26,3rd,18.5,10,"""Nasty"" Nathan Biller",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Arlington, TX"
2018,May,26,?,10,10,Sean Giggy,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Arlington, TX"
2018,May,26,?,?,10,"Alex ""Moose"" Perez",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Arlington, TX"
2018,May,26,1st,8.5,10,Jocelyn Walker,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Arlington, TX"
2018,May,26,?,?,10,"Mary ""I Love 'em HOT!"" Bowers",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Arlington, TX"
2018,May,18,1st,25.5,10,Derek Jacobs,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Cincinnati, OH"
2018,May,18,2nd,23,10,"Darrien ""Cheesecurd"" Thomas",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Cincinnati, OH"
2018,May,18,1st,8.5,10,Holly Titus,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Cincinnati, OH"
2018,May,12,1st,46.5,10,Darron Breeden,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"West Friendship, MD"
2018,May,12,2nd,33.5,10,Nick Wehry,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"West Friendship, MD"
2018,May,12,3rd,20,10,Kevin Liu,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"West Friendship, MD"
2018,May,12,4th,13,10,Corey Yu-Yang Hsu,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"West Friendship, MD"
2018,May,12,5th,12.75,10,"William ""Wild Bill"" Myers",Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"West Friendship, MD"
2018,May,12,6th,7.5,10,Jonathan Koscianski,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"West Friendship, MD"
2018,May,12,7th,6.5,10,Bryan Shepherd,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"West Friendship, MD"
2018,May,12,8th,5.5,10,Chris Kilgalen,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"West Friendship, MD"
2018,May,12,8th,5.5,10,Brett Shepherd,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"West Friendship, MD"
2018,May,12,10th,5,10,Rich Henderson,Nathan's Famous Hot Dog Eating Contest ,Qualifier , men,"West Friendship, MD"
2018,May,12,1st,26,10,"""The Lovely"" Juliet Lee",Nathan's Famous Hot Dog Eating Contest ,Qualifier , women,"West Friendship, MD"
2018,Apr,28,1st,42.5,10,Max Suzuki,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Las Vegas, NV"
2018,Apr,28,2nd,25.5,10,"Tom ""Goose"" Gilbert",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Las Vegas, NV"
2018,Apr,28,3rd,17.75,10,Ron Koch,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Las Vegas, NV"
2018,Apr,28,4th,8,10,John DeHosse,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Las Vegas, NV"
2018,Apr,28,5th,6.5,10,Preston Arneson,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Las Vegas, NV"
2018,Apr,28,6th,6,10,Nacoty Humphries,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Las Vegas, NV"
2018,Apr,28,1st,29,10,"Michelle ""Cardboard Shell"" Lesco",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Las Vegas, NV"
2018,Apr,28,2nd,8,10,Laurie Robinson,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Las Vegas, NV"
2018,Apr,21,1st,31,10,"Rich ""The Locust"" LeFevre",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Valencia, CA"
2018,Apr,21,1st,22,10,"Gordon ""Hungry"" Hazzard",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Valdosta, GA"
2018,Apr,21,2nd,21,10,Jon Bello,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Valencia, CA"
2018,Apr,21,2nd,20,10,"""Buffalo"" Jim Reeves",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Valdosta, GA"
2018,Apr,21,3rd,15,10,"Doug ""Cerebrus"" Ecks",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Valencia, CA"
2018,Apr,21,1st,8,10,Steffi Valkov,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Valencia, CA"
2018,Apr,21,1st,6.5,10,"Dee ""Princess Pi-Anna"" Martin",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Valdosta, GA"
2018,Apr,14,1st,24,10,"Juan ""Hungry Saiyan"" Neave",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Poteet, TX"
2018,Apr,14,2nd,17,10,Crazy Legs Conti,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Poteet, TX"
2018,Apr,14,3rd,15,10,"""Nasty"" Nathan Biller",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Poteet, TX"
2018,Apr,14,1st,10,10,Kassandra Zapata,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Poteet, TX"
2018,Apr,14,1st,25,10,Pablo Martinez,Nathan's Famous Hot Dog Eating ,Qualifier , men,"Fort Myers, FL"
2018,Apr,14,2nd,11,10,Jason Ruppert,Nathan's Famous Hot Dog Eating ,Qualifier , men,"Fort Myers, FL"
2018,Apr,14,?,5,10,"Ben ""The Big Shalom"" Brown",Nathan's Famous Hot Dog Eating ,Qualifier , men,"Fort Myers, FL"
2018,Apr,14,1st,10,10,Kathryn Tesch,Nathan's Famous Hot Dog Eating ,Qualifier , women,"Fort Myers, FL"
2018,Apr,14,2nd,8.5,10,Rene Rovtar,Nathan's Famous Hot Dog Eating ,Qualifier , women,"Fort Myers, FL"
2018,Mar,31,1st,21.5,10,"Eric ""Badlands"" Booker",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Miami, FL"
2018,Mar,31,2nd,13.5,10,Victor Aldrich,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Miami, FL"
2018,Mar,31,3rd,9.5,10,Ryan Hadley,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Miami, FL"
2018,Mar,31,4th,7,10,Jason Ruppert,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Miami, FL"
2018,Mar,31,5th,6,10,Richard Rusak,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Miami, FL"
2018,Mar,31,1st,7.5,10,Tracie Dickerson,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Miami, FL"
2018,Mar,31,2nd,7.5,10,Rene Rovtar,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Miami, FL"
2018,Mar,31,3rd,4,10,Brittany Broder,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Miami, FL"
2017,Oct,10,1st,28.75,10,"Ronnie ""MegaByte"" Hartman",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Nashville, TN"
2017,Oct,10,2nd,23,10,"""Big Eater Mike"" Michael Whities",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Nashville, TN"
2017,Oct,10,3rd,19,10,"Brian ""Dud Light"" Dudzinski",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Nashville, TN"
2017,Oct,10,?,?,10,Damien Boykin,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Nashville, TN"
2017,Oct,10,1st,8.75,10,Brynn Szeles,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Nashville, TN"
2017,Oct,10,2nd,8.5,10,Rene Rovtar,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Nashville, TN"
2017,Sep,4,1st,28,10,"Erik ""The Red"" Denmark",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Portland, OR"
2017,Sep,4,2nd,20,10,"Ryan ""Max Carnage"" Rodacker",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Portland, OR"
2017,Sep,4,3rd,17,10,"John ""Step Daddy J"" Jugovic",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Portland, OR"
2017,Sep,4,4th,9.5,10,"Jason ""The Erbivore"" Erb",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Portland, OR"
2017,Sep,4,5th,8.5,10,Tim Kruse,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Portland, OR"
2017,Sep,4,6th,6,10,Lyle Mack,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Portland, OR"
2017,Sep,4,1st,17,10,"Sarah ""Unstoppable Bab"" Rodriguez",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Portland, OR"
2017,Sep,4,2nd,6.75,10,"Laurie ""Ms Robinson""",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Portland, OR"
2017,Aug,12,1st,28.5,10,"Juan ""more bite"" Rodriguez",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Des Moines, IA"
2017,Aug,12,2nd,19,10,Jake Thompson,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Des Moines, IA"
2017,Aug,12,3rd,18,10,"Gordon ""Hungry"" Hazzard",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Des Moines, IA"
2017,Aug,12,4th,16.5,10,"Mark ""the muncher"" Williams",Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Des Moines, IA"
2017,Aug,12,5th,15.75,10,Matthew Raible,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Des Moines, IA"
2017,Aug,12,6th,9,10,Zach Adams,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Des Moines, IA"
2017,Aug,12,6th,9,10,Kameron Gray,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Des Moines, IA"
2017,Aug,12,6th,9,10,Andrew Kilborn,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Des Moines, IA"
2017,Aug,12,9th,6,10,Chris Branch,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , men,"Des Moines, IA"
2017,Aug,12,1st,19,10,Sophia Devita,Nathan's Famous Hot Dog Eating Contest Qualifier ,Qualifier , women,"Des Moines, IA"
2017,Jul,4,1st,72,10,"Joey ""Jaws"" Chestnut",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2017,Jul,4,2nd,60,10,Carmen Cincotti,Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2017,Jul,4,3rd,48,10,"Matt ""Megatoad"" Stonie",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2017,Jul,4,4th,44.5,10,Geoffrey Esper,Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2017,Jul,4,5th,38.5,10,Darron Breeden,Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2017,Jul,4,6th,36,10,Gideon Oji,Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2017,Jul,4,7th,34,10,"Adrian ""The Rabbit"" Morgan",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2017,Jul,4,8th,33,10,"Juan ""more bite"" Rodriguez",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2017,Jul,4,8th,33,10,Yasir Salem,Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2017,Jul,4,10th,29,10,"Rich ""The Locust"" LeFevre",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2017,Jul,4,11th,25,10,"Erik ""The Red"" Denmark",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2017,Jul,4,12th,23,10,Pablo Martinez,Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2017,Jul,4,13th,22.5,10,Steve Hendry,Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2017,Jul,4,14th,22,10,"Eric ""Badlands"" Booker",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2017,Jul,4,14th,22,10,Josh Miller,Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2017,Jul,4,14th,22,10,"""Buffalo"" Jim Reeves",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2017,Jul,4,17th,20.5,10,Derek Jacobs,Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2017,Jul,4,18th,20,10,"Brian ""Dud Light"" Dudzinski",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2017,Jul,4,18th,20,10,"Juan ""Hungry Saiyan"" Neave",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2017,Jul,4,20th,16,10,"Matt ""Sweet Tooth"" Cohen",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2017,Jul,4,21st,14.5,10,"Pedram ""In Jaws We Trust"" Esmaeelzadeh",Nathan's Famous Hot Dog Eating Contest ,, men,"Brooklyn, NY"
2017,Jul,4,1st,41,10,Miki Sudo,Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2017,Jul,4,2nd,32,10,"Michelle ""Cardboard Shell"" Lesco",Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2017,Jul,4,3rd,30,10,"Sonya ""The Black Widow"" Thomas",Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2017,Jul,4,4th,25,10,"""The Lovely"" Juliet Lee",Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2017,Jul,4,5th,18,10,Sophia Devita,Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2017,Jul,4,6th,17,10,Meredith Boxberger,Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2017,Jul,4,6th,17,10,Daniella Gioia,Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2017,Jul,4,8th,15,10,"Sarah ""Unstoppable Bab"" Rodriguez",Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2017,Jul,4,9th,14,10,"Larell Marie ""The Real Deal"" Mele",Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
2017,Jul,4,10th,13,10,Kassandra Zapata,Nathan's Famous Hot Dog Eating Contest ,, women,"Brooklyn, NY"
